"","part_id","part_uid","sday_id","wave","wave_bin","hh_size","part_face_mask","part_elevated_risk","area_3_name","part_vacc","holiday","part_age_cat","contact_day","dayofweek","ref_date","day_number","n"
"1","2000109","be_20001",2020-11-11,9,"1","2","no","no","Vlaams Gewest","No","1","Adult","weekday","Tue",2020-11-11,0,1
"2","2000110","be_20001",2020-11-28,10,"2","2","no","no","Vlaams Gewest","No","0","Adult","weekday","Fri",2020-11-11,0.0465753424657534,1
"3","2000111","be_20001",2020-12-10,11,"3","2","no","no","Vlaams Gewest","No","0","Adult","weekday","Wed",2020-11-11,0.0794520547945206,1
"4","2000112","be_20001",2020-12-23,12,"4","2","yes","no","Vlaams Gewest","No","1","Adult","weekday","Tue",2020-11-11,0.115068493150685,1
"5","2000114","be_20001",2021-01-20,14,"6","2","no","no","Vlaams Gewest","No","0","Adult","weekday","Tue",2020-11-11,0.191780821917808,1
"6","2000115","be_20001",2021-02-05,15,"7","2","no","no","Vlaams Gewest","No","0","Adult","weekday","Thu",2020-11-11,0.235616438356164,1
"7","2000116","be_20001",2021-02-21,16,"8p","2","no","no","Vlaams Gewest","No","1","Adult","weekend","Sat",2020-11-11,0.279452054794521,1
"8","2000118","be_20001",2021-03-16,18,"8p","2","no","no","Vlaams Gewest","No","0","Adult","weekday","Mon",2020-11-11,0.342465753424658,1
"9","2000119","be_20001",2021-04-05,19,"8p","2","no","no","Vlaams Gewest","No","1","Adult","weekend","Sun",2020-11-11,0.397260273972603,1
"10","2000120","be_20001",2021-04-16,20,"8p","2","no","yes","Vlaams Gewest","No","1","Adult","weekday","Thu",2020-11-11,0.427397260273973,1
"11","2000121","be_20001",2021-04-27,21,"8p","2","no","yes","Vlaams Gewest","No","0","Adult","weekday","Mon",2020-11-11,0.457534246575342,1
"12","2000122","be_20001",2021-05-15,22,"8p","2","no","yes","Vlaams Gewest","Yes","0","Adult","weekday","Fri",2020-11-11,0.506849315068493,1
"13","2000123","be_20001",2021-05-27,23,"8p","2","no","yes","Vlaams Gewest","Yes","0","Adult","weekday","Wed",2020-11-11,0.53972602739726,1
"14","2000124","be_20001",2021-06-10,24,"8p","2","yes","yes","Vlaams Gewest","Yes","0","Adult","weekday","Wed",2020-11-11,0.578082191780822,1
"15","2000125","be_20001",2021-06-24,25,"8p","2","no","yes","Vlaams Gewest","Yes","1","Adult","weekday","Wed",2020-11-11,0.616438356164384,1
"16","2000126","be_20001",2021-07-12,26,"8p","2","yes","yes","Vlaams Gewest","Yes","1","Adult","weekend","Sun",2020-11-11,0.665753424657534,3
"17","2000127","be_20001",2021-07-25,27,"8p","2","yes","yes","Vlaams Gewest","Yes","1","Adult","weekend","Sat",2020-11-11,0.701369863013699,2
"18","2000128","be_20001",2021-08-05,28,"8p","2","no","yes","Vlaams Gewest","Yes","1","Adult","weekday","Wed",2020-11-11,0.731506849315068,1
"19","2000130","be_20001",2021-09-01,30,"8p","2","no","yes","Vlaams Gewest","Yes","1","Adult","weekday","Tue",2020-11-11,0.805479452054795,1
"20","2000131","be_20001",2021-09-14,31,"8p","2","yes","yes","Vlaams Gewest","Yes","1","Adult","weekday","Mon",2020-11-11,0.841095890410959,1
"21","2000132","be_20001",2021-10-01,32,"8p","2","no","yes","Vlaams Gewest","Yes","0","Adult","weekday","Thu",2020-11-11,0.887671232876712,1
"22","2000133","be_20001",2021-10-16,33,"8p","2","no","yes","Vlaams Gewest","Yes","0","Adult","weekday","Fri",2020-11-11,0.928767123287671,1
"23","2000134","be_20001",2021-11-01,34,"8p","2","no","yes","Vlaams Gewest","Yes","1","Adult","weekend","Sun",2020-11-11,0.972602739726027,1
"24","2000135","be_20001",2021-11-11,35,"8p","2","no","yes","Vlaams Gewest","Yes","1","Adult","weekday","Wed",2020-11-11,1,1
"25","2000136","be_20001",2021-11-26,36,"8p","2","no","yes","Vlaams Gewest","Yes","0","Adult","weekday","Thu",2020-11-11,1.04109589041096,1
"26","2000138","be_20001",2021-12-23,38,"8p","2","no","yes","Vlaams Gewest","Yes","0","Adult","weekday","Wed",2020-11-11,1.11506849315068,1
"27","2000139","be_20001",2022-01-04,39,"8p","2","no","yes","Vlaams Gewest","Yes","0","Adult","weekday","Mon",2020-11-11,1.14794520547945,1
"28","2000140","be_20001",2022-01-20,40,"8p","2","no","yes","Vlaams Gewest","Yes","0","Adult","weekday","Wed",2020-11-11,1.19178082191781,1
"29","2000141","be_20001",2022-02-03,41,"8p","2","no","yes","Vlaams Gewest","Yes","0","Adult","weekday","Wed",2020-11-11,1.23013698630137,1
"30","2000209","be_20002",2020-11-11,9,"1","3","no","yes","Vlaams Gewest","No","1","Adult","weekday","Tue",2020-11-11,0,1
"31","2000210","be_20002",2020-11-26,10,"2","3","no","yes","Vlaams Gewest","No","0","Adult","weekday","Wed",2020-11-11,0.0410958904109589,1
"32","2000211","be_20002",2020-12-10,11,"3","3","yes","yes","Vlaams Gewest","No","0","Adult","weekday","Wed",2020-11-11,0.0794520547945206,1
"33","2000214","be_20002",2021-01-21,14,"4","3","no","no","Vlaams Gewest","No","0","Adult","weekday","Wed",2020-11-11,0.194520547945205,1
"34","2000216","be_20002",2021-02-21,16,"5","3","no","yes","Vlaams Gewest","No","1","Adult","weekend","Sat",2020-11-11,0.279452054794521,1
"35","2000218","be_20002",2021-03-16,18,"6","3","no","no","Vlaams Gewest","No","0","Adult","weekday","Mon",2020-11-11,0.342465753424658,1
"36","2000219","be_20002",2021-03-31,19,"7","3","no","yes","Vlaams Gewest","No","0","Adult","weekday","Tue",2020-11-11,0.383561643835616,1
"37","2000220","be_20002",2021-04-14,20,"8p","3","no","yes","Vlaams Gewest","No","1","Adult","weekday","Tue",2020-11-11,0.421917808219178,1
"38","2000221","be_20002",2021-04-28,21,"8p","3","yes","yes","Vlaams Gewest","No","0","Adult","weekday","Tue",2020-11-11,0.46027397260274,1
"39","2000222","be_20002",2021-05-17,22,"8p","3","no","yes","Vlaams Gewest","Yes","0","Adult","weekend","Sun",2020-11-11,0.512328767123288,1
"40","2000223","be_20002",2021-05-27,23,"8p","3","no","yes","Vlaams Gewest","Yes","0","Adult","weekday","Wed",2020-11-11,0.53972602739726,1
"41","2000224","be_20002",2021-06-14,24,"8p","3","yes","yes","Vlaams Gewest","Yes","0","Adult","weekend","Sun",2020-11-11,0.589041095890411,1
"42","2000226","be_20002",2021-07-12,26,"8p","3","no","yes","Vlaams Gewest","Yes","1","Adult","weekend","Sun",2020-11-11,0.665753424657534,2
"43","2000228","be_20002",2021-08-05,28,"8p","3","yes","yes","Vlaams Gewest","Yes","1","Adult","weekday","Wed",2020-11-11,0.731506849315068,1
"44","2000231","be_20002",2021-09-14,31,"8p","3","no","yes","Vlaams Gewest","Yes","1","Adult","weekday","Mon",2020-11-11,0.841095890410959,1
"45","2000234","be_20002",2021-11-02,34,"8p","3","yes","yes","Vlaams Gewest","Yes","1","Adult","weekday","Mon",2020-11-11,0.975342465753425,1
"46","2000235","be_20002",2021-11-14,35,"8p","3","no","yes","Vlaams Gewest","Yes","0","Adult","weekend","Sat",2020-11-11,1.00821917808219,1
"47","2000237","be_20002",2021-12-09,37,"8p","3","yes","yes","Vlaams Gewest","Yes","0","Adult","weekday","Wed",2020-11-11,1.07671232876712,3
"48","2000238","be_20002",2021-12-23,38,"8p","3","yes","yes","Vlaams Gewest","Yes","0","Adult","weekday","Wed",2020-11-11,1.11506849315068,1
"49","2000239","be_20002",2022-01-06,39,"8p","3","yes","yes","Vlaams Gewest","Yes","0","Adult","weekday","Wed",2020-11-11,1.15342465753425,1
"50","2000240","be_20002",2022-01-20,40,"8p","3","yes","yes","Vlaams Gewest","Yes","0","Adult","weekday","Wed",2020-11-11,1.19178082191781,1
"51","2000241","be_20002",2022-02-03,41,"8p","3","yes","yes","Vlaams Gewest","Yes","0","Adult","weekday","Wed",2020-11-11,1.23013698630137,1
"52","2000409","be_20004",2020-11-11,9,"1","2","no","yes","Vlaams Gewest","No","1","Adult","weekday","Tue",2020-11-11,0,1
"53","2000410","be_20004",2020-11-26,10,"2","2","no","yes","Vlaams Gewest","No","0","Adult","weekday","Wed",2020-11-11,0.0410958904109589,1
"54","2000411","be_20004",2020-12-10,11,"3","2","no","yes","Vlaams Gewest","No","0","Adult","weekday","Wed",2020-11-11,0.0794520547945206,1
"55","2000412","be_20004",2020-12-24,12,"4","2","no","yes","Vlaams Gewest","No","1","Adult","weekday","Wed",2020-11-11,0.117808219178082,1
"56","2000418","be_20004",2021-03-20,18,"5","2","no","yes","Vlaams Gewest","No","0","Adult","weekday","Fri",2020-11-11,0.353424657534247,1
"57","2000419","be_20004",2021-04-03,19,"6","2","yes","yes","Vlaams Gewest","No","0","Adult","weekday","Fri",2020-11-11,0.391780821917808,1
"58","2000420","be_20004",2021-04-13,20,"7","2","yes","yes","Vlaams Gewest","No","1","Adult","weekday","Mon",2020-11-11,0.419178082191781,1
"59","2000421","be_20004",2021-05-03,21,"8p","2","no","yes","Vlaams Gewest","Yes","0","Adult","weekend","Sun",2020-11-11,0.473972602739726,1
"60","2000423","be_20004",2021-05-27,23,"8p","2","no","yes","Vlaams Gewest","Yes","0","Adult","weekday","Wed",2020-11-11,0.53972602739726,1
"61","2000424","be_20004",2021-06-14,24,"8p","2","no","yes","Vlaams Gewest","Yes","0","Adult","weekend","Sun",2020-11-11,0.589041095890411,1
"62","2000426","be_20004",2021-07-12,26,"8p","2","no","yes","Vlaams Gewest","Yes","1","Adult","weekend","Sun",2020-11-11,0.665753424657534,2
"63","2000427","be_20004",2021-07-23,27,"8p","2","no","yes","Vlaams Gewest","Yes","1","Adult","weekday","Thu",2020-11-11,0.695890410958904,1
"64","2000428","be_20004",2021-08-08,28,"8p","2","no","yes","Vlaams Gewest","Yes","1","Adult","weekend","Sat",2020-11-11,0.73972602739726,3
"65","2000430","be_20004",2021-09-05,30,"8p","2","no","yes","Vlaams Gewest","Yes","1","Adult","weekend","Sat",2020-11-11,0.816438356164384,3
"66","2000431","be_20004",2021-09-20,31,"8p","2","yes","yes","Vlaams Gewest","Yes","0","Adult","weekend","Sun",2020-11-11,0.857534246575342,1
"67","2000432","be_20004",2021-10-01,32,"8p","2","no","yes","Vlaams Gewest","Yes","0","Adult","weekday","Thu",2020-11-11,0.887671232876712,1
"68","2000435","be_20004",2021-11-13,35,"8p","2","no","yes","Vlaams Gewest","Yes","0","Adult","weekday","Fri",2020-11-11,1.00547945205479,1
"69","2000436","be_20004",2021-11-28,36,"8p","2","no","yes","Vlaams Gewest","Yes","0","Adult","weekend","Sat",2020-11-11,1.04657534246575,1
"70","2000437","be_20004",2021-12-09,37,"8p","2","no","yes","Vlaams Gewest","Yes","0","Adult","weekday","Wed",2020-11-11,1.07671232876712,1
"71","2000512","be_20005",2020-12-23,12,"4","2","yes","no","Vlaams Gewest","No","1","Adult","weekday","Tue",2020-12-23,0,1
"72","2000513","be_20005",2021-01-06,13,"5","2","yes","no","Vlaams Gewest","No","0","Adult","weekday","Tue",2020-12-23,0.0383561643835616,1
"73","2000515","be_20005",2021-02-05,15,"6","2","yes","no","Vlaams Gewest","No","0","Adult","weekday","Thu",2020-12-23,0.120547945205479,1
"74","2000517","be_20005",2021-03-02,17,"7","2","yes","no","Vlaams Gewest","No","0","Adult","weekday","Mon",2020-12-23,0.189041095890411,1
"75","2000518","be_20005",2021-03-16,18,"8p","2","yes","no","Vlaams Gewest","No","0","Adult","weekday","Mon",2020-12-23,0.227397260273973,1
"76","2000519","be_20005",2021-04-02,19,"8p","2","yes","no","Vlaams Gewest","No","0","Adult","weekday","Thu",2020-12-23,0.273972602739726,1
"77","2000520","be_20005",2021-04-13,20,"8p","2","yes","no","Vlaams Gewest","No","1","Adult","weekday","Mon",2020-12-23,0.304109589041096,1
"78","2000521","be_20005",2021-05-03,21,"8p","2","yes","no","Vlaams Gewest","No","0","Adult","weekend","Sun",2020-12-23,0.358904109589041,3
"79","2000522","be_20005",2021-05-14,22,"8p","2","yes","no","Vlaams Gewest","No","0","Adult","weekday","Thu",2020-12-23,0.389041095890411,1
"80","2000523","be_20005",2021-05-27,23,"8p","2","yes","no","Vlaams Gewest","Yes","0","Adult","weekday","Wed",2020-12-23,0.424657534246575,1
"81","2000609","be_20006",2020-11-11,9,"1","2","yes","no","Vlaams Gewest","No","1","Adult","weekday","Tue",2020-11-11,0,1
"82","2000611","be_20006",2020-12-13,11,"2","2","no","no","Vlaams Gewest","No","0","Adult","weekend","Sat",2020-11-11,0.0876712328767123,1
"83","2000614","be_20006",2021-01-20,14,"3","2","yes","no","Vlaams Gewest","No","0","Adult","weekday","Tue",2020-11-11,0.191780821917808,1
"84","2000709","be_20007",2020-11-11,9,"1","2","yes","yes","Vlaams Gewest","No","1","Elderly","weekday","Tue",2020-11-11,0,1
"85","2000710","be_20007",2020-11-27,10,"2","2","yes","yes","Vlaams Gewest","No","0","Elderly","weekday","Thu",2020-11-11,0.0438356164383562,1
"86","2000718","be_20007",2021-03-17,18,"3","2","yes","yes","Vlaams Gewest","No","0","Elderly","weekday","Tue",2020-11-11,0.345205479452055,1
"87","2000721","be_20007",2021-05-03,21,"4","2","no","yes","Vlaams Gewest","Yes","0","Elderly","weekend","Sun",2020-11-11,0.473972602739726,1
"88","2000723","be_20007",2021-05-28,23,"5","2","no","yes","Vlaams Gewest","Yes","0","Elderly","weekday","Thu",2020-11-11,0.542465753424658,1
"89","2000724","be_20007",2021-06-12,24,"6","2","yes","yes","Vlaams Gewest","Yes","0","Elderly","weekday","Fri",2020-11-11,0.583561643835616,6
"90","2000726","be_20007",2021-07-07,26,"7","2","yes","yes","Vlaams Gewest","Yes","1","Elderly","weekday","Tue",2020-11-11,0.652054794520548,4
"91","2000727","be_20007",2021-07-24,27,"8p","2","no","yes","Vlaams Gewest","Yes","1","Elderly","weekday","Fri",2020-11-11,0.698630136986301,3
"92","2000728","be_20007",2021-08-05,28,"8p","2","yes","yes","Vlaams Gewest","Yes","1","Elderly","weekday","Wed",2020-11-11,0.731506849315068,4
"93","2000730","be_20007",2021-09-05,30,"8p","2","no","yes","Vlaams Gewest","Yes","1","Elderly","weekend","Sat",2020-11-11,0.816438356164384,3
"94","2000731","be_20007",2021-09-17,31,"8p","2","no","yes","Vlaams Gewest","Yes","1","Elderly","weekday","Thu",2020-11-11,0.849315068493151,3
"95","2000735","be_20007",2021-11-12,35,"8p","2","yes","yes","Vlaams Gewest","Yes","0","Elderly","weekday","Thu",2020-11-11,1.0027397260274,1
"96","2000736","be_20007",2021-11-26,36,"8p","2","yes","yes","Vlaams Gewest","Yes","0","Elderly","weekday","Thu",2020-11-11,1.04109589041096,1
"97","2000738","be_20007",2021-12-23,38,"8p","2","yes","yes","Vlaams Gewest","Yes","0","Elderly","weekday","Wed",2020-11-11,1.11506849315068,1
"98","2000739","be_20007",2022-01-07,39,"8p","2","no","yes","Vlaams Gewest","Yes","0","Elderly","weekday","Thu",2020-11-11,1.15616438356164,1
"99","2000740","be_20007",2022-01-21,40,"8p","2","yes","yes","Vlaams Gewest","Yes","0","Elderly","weekday","Thu",2020-11-11,1.19452054794521,1
"100","2000742","be_20007",2022-02-16,42,"8p","2","yes","yes","Vlaams Gewest","Yes","0","Elderly","weekday","Tue",2020-11-11,1.26575342465753,1
"101","2000834","be_20008",2021-10-28,34,"8p","2","yes","yes","Vlaams Gewest","Yes","0","Adult","weekday","Wed",2021-10-28,0,1
"102","2000925","be_20009",2021-06-24,25,"8p","1","yes","yes","Brussels Hoofdstede","Yes","1","Adult","weekday","Wed",2021-06-24,0,1
"103","2001010","be_20010",2020-11-29,10,"2","2","yes","yes","Vlaams Gewest","No","0","Adult","weekend","Sat",2020-11-29,0,1
"104","2001109","be_20011",2020-11-11,9,"1","1","no","yes","Vlaams Gewest","No","1","Adult","weekday","Tue",2020-11-11,0,1
"105","2001110","be_20011",2020-11-26,10,"2","1","no","yes","Vlaams Gewest","No","0","Adult","weekday","Wed",2020-11-11,0.0410958904109589,1
"106","2001115","be_20011",2021-02-05,15,"5","1","yes","no","Vlaams Gewest","No","0","Adult","weekday","Thu",2020-11-11,0.235616438356164,1
"107","2001116","be_20011",2021-02-20,16,"6","1","no","no","Vlaams Gewest","No","1","Adult","weekday","Fri",2020-11-11,0.276712328767123,1
"108","2001121","be_20011",2021-04-30,21,"8p","1","yes","no","Vlaams Gewest","No","0","Adult","weekday","Thu",2020-11-11,0.465753424657534,1
"109","2001123","be_20011",2021-05-27,23,"8p","1","yes","yes","Vlaams Gewest","Yes","0","Adult","weekday","Wed",2020-11-11,0.53972602739726,1
"110","2001124","be_20011",2021-06-10,24,"8p","1","yes","yes","Vlaams Gewest","Yes","0","Adult","weekday","Wed",2020-11-11,0.578082191780822,1
"111","2001135","be_20011",2021-11-12,35,"8p","2","yes","yes","Vlaams Gewest","Yes","0","Adult","weekday","Thu",2020-11-11,1.0027397260274,1
"112","2001136","be_20011",2021-11-27,36,"8p","2","no","yes","Vlaams Gewest","Yes","0","Adult","weekday","Fri",2020-11-11,1.04383561643836,1
"113","2001138","be_20011",2021-12-26,38,"8p","2","no","yes","Vlaams Gewest","Yes","0","Adult","weekend","Sat",2020-11-11,1.12328767123288,1
"114","2001139","be_20011",2022-01-05,39,"8p","2","yes","yes","Vlaams Gewest","Yes","0","Adult","weekday","Tue",2020-11-11,1.15068493150685,1
"115","2001142","be_20011",2022-02-16,42,"8p","2","no","yes","Vlaams Gewest","Yes","0","Adult","weekday","Tue",2020-11-11,1.26575342465753,1
"116","2001143","be_20011",2022-03-02,43,"8p","2","no","yes","Vlaams Gewest","Yes","0","Adult","weekday","Tue",2020-11-11,1.3041095890411,4
"117","2001209","be_20012",2020-11-11,9,"1","2","yes","yes","Vlaams Gewest","No","1","Adult","weekday","Tue",2020-11-11,0,1
"118","2001210","be_20012",2020-11-27,10,"2","2","yes","yes","Vlaams Gewest","No","0","Adult","weekday","Thu",2020-11-11,0.0438356164383562,2
"119","2001211","be_20012",2020-12-10,11,"3","2","no","yes","Vlaams Gewest","No","0","Adult","weekday","Wed",2020-11-11,0.0794520547945206,1
"120","2001213","be_20012",2021-01-06,13,"4","2","yes","yes","Vlaams Gewest","No","0","Adult","weekday","Tue",2020-11-11,0.153424657534247,1
"121","2001216","be_20012",2021-02-20,16,"5","2","yes","yes","Vlaams Gewest","No","1","Adult","weekday","Fri",2020-11-11,0.276712328767123,1
"122","2001218","be_20012",2021-03-19,18,"6","2","no","yes","Vlaams Gewest","No","0","Adult","weekday","Thu",2020-11-11,0.350684931506849,1
"123","2001219","be_20012",2021-04-02,19,"7","2","yes","yes","Vlaams Gewest","No","0","Adult","weekday","Thu",2020-11-11,0.389041095890411,1
"124","2001220","be_20012",2021-04-13,20,"8p","2","yes","yes","Vlaams Gewest","No","1","Adult","weekday","Mon",2020-11-11,0.419178082191781,1
"125","2001221","be_20012",2021-05-01,21,"8p","2","yes","yes","Vlaams Gewest","No","1","Adult","weekday","Fri",2020-11-11,0.468493150684932,1
"126","2001222","be_20012",2021-05-15,22,"8p","2","yes","yes","Vlaams Gewest","No","0","Adult","weekday","Fri",2020-11-11,0.506849315068493,1
"127","2001223","be_20012",2021-05-27,23,"8p","2","yes","yes","Vlaams Gewest","Yes","0","Adult","weekday","Wed",2020-11-11,0.53972602739726,1
"128","2001225","be_20012",2021-06-24,25,"8p","2","no","yes","Vlaams Gewest","Yes","1","Adult","weekday","Wed",2020-11-11,0.616438356164384,1
"129","2001226","be_20012",2021-07-08,26,"8p","2","yes","yes","Vlaams Gewest","Yes","1","Adult","weekday","Wed",2020-11-11,0.654794520547945,1
"130","2001227","be_20012",2021-07-26,27,"8p","2","yes","yes","Vlaams Gewest","Yes","1","Adult","weekend","Sun",2020-11-11,0.704109589041096,1
"131","2001228","be_20012",2021-08-08,28,"8p","2","yes","yes","Vlaams Gewest","Yes","1","Adult","weekend","Sat",2020-11-11,0.73972602739726,1
"132","2001230","be_20012",2021-09-01,30,"8p","2","no","yes","Vlaams Gewest","Yes","1","Adult","weekday","Tue",2020-11-11,0.805479452054795,1
"133","2001231","be_20012",2021-09-14,31,"8p","2","no","yes","Vlaams Gewest","Yes","1","Adult","weekday","Mon",2020-11-11,0.841095890410959,1
"134","2001232","be_20012",2021-10-02,32,"8p","2","yes","yes","Vlaams Gewest","Yes","0","Adult","weekday","Fri",2020-11-11,0.89041095890411,1
"135","2001233","be_20012",2021-10-14,33,"8p","2","no","yes","Vlaams Gewest","Yes","0","Adult","weekday","Wed",2020-11-11,0.923287671232877,1
"136","2001234","be_20012",2021-10-30,34,"8p","2","yes","yes","Vlaams Gewest","Yes","0","Adult","weekday","Fri",2020-11-11,0.967123287671233,1
"137","2001235","be_20012",2021-11-10,35,"8p","2","yes","yes","Vlaams Gewest","Yes","0","Adult","weekday","Tue",2020-11-11,0.997260273972603,1
"138","2001236","be_20012",2021-11-26,36,"8p","2","no","yes","Vlaams Gewest","Yes","0","Adult","weekday","Thu",2020-11-11,1.04109589041096,1
"139","2001240","be_20012",2022-01-20,40,"8p","2","no","yes","Vlaams Gewest","Yes","0","Adult","weekday","Wed",2020-11-11,1.19178082191781,1
"140","2001241","be_20012",2022-02-03,41,"8p","2","no","yes","Vlaams Gewest","Yes","0","Adult","weekday","Wed",2020-11-11,1.23013698630137,1
"141","2001309","be_20013",2020-11-11,9,"1","3","no","no","Waals Gewest","No","1","Adult","weekday","Tue",2020-11-11,0,2
"142","2001310","be_20013",2020-11-26,10,"2","3","no","no","Waals Gewest","No","0","Adult","weekday","Wed",2020-11-11,0.0410958904109589,2
"143","2001311","be_20013",2020-12-10,11,"3","3","no","no","Waals Gewest","No","0","Adult","weekday","Wed",2020-11-11,0.0794520547945206,2
"144","2001312","be_20013",2020-12-23,12,"4","3","no","no","Waals Gewest","No","1","Adult","weekday","Tue",2020-11-11,0.115068493150685,2
"145","2001313","be_20013",2021-01-05,13,"5","3","no","no","Waals Gewest","No","0","Adult","weekday","Mon",2020-11-11,0.150684931506849,2
"146","2001314","be_20013",2021-01-19,14,"6","3","no","no","Waals Gewest","No","0","Adult","weekday","Mon",2020-11-11,0.189041095890411,2
"147","2001315","be_20013",2021-02-04,15,"7","3","no","no","Waals Gewest","No","0","Adult","weekday","Wed",2020-11-11,0.232876712328767,2
"148","2001317","be_20013",2021-03-02,17,"8p","3","yes","no","Waals Gewest","No","0","Adult","weekday","Mon",2020-11-11,0.304109589041096,2
"149","2001318","be_20013",2021-03-16,18,"8p","3","no","no","Waals Gewest","No","0","Adult","weekday","Mon",2020-11-11,0.342465753424658,2
"150","2001319","be_20013",2021-03-30,19,"8p","3","no","no","Waals Gewest","No","0","Adult","weekday","Mon",2020-11-11,0.380821917808219,2
"151","2001320","be_20013",2021-04-13,20,"8p","3","no","no","Waals Gewest","No","1","Adult","weekday","Mon",2020-11-11,0.419178082191781,2
"152","2001321","be_20013",2021-04-27,21,"8p","3","no","no","Waals Gewest","No","0","Adult","weekday","Mon",2020-11-11,0.457534246575342,2
"153","2001322","be_20013",2021-05-16,22,"8p","3","no","no","Waals Gewest","No","0","Adult","weekend","Sat",2020-11-11,0.50958904109589,2
"154","2001323","be_20013",2021-05-29,23,"8p","3","no","no","Waals Gewest","No","0","Adult","weekday","Fri",2020-11-11,0.545205479452055,2
"155","2001324","be_20013",2021-06-13,24,"8p","3","no","no","Waals Gewest","No","0","Adult","weekend","Sat",2020-11-11,0.586301369863014,2
"156","2001325","be_20013",2021-06-22,25,"8p","3","no","no","Waals Gewest","No","0","Adult","weekday","Mon",2020-11-11,0.610958904109589,2
"157","2001326","be_20013",2021-07-10,26,"8p","3","no","no","Waals Gewest","No","1","Adult","weekday","Fri",2020-11-11,0.66027397260274,2
"158","2001327","be_20013",2021-07-20,27,"8p","3","no","no","Waals Gewest","No","1","Adult","weekday","Mon",2020-11-11,0.687671232876712,2
"159","2001328","be_20013",2021-08-06,28,"8p","3","no","no","Waals Gewest","No","1","Adult","weekday","Thu",2020-11-11,0.734246575342466,2
"160","2001329","be_20013",2021-08-20,29,"8p","3","no","no","Waals Gewest","No","1","Adult","weekday","Thu",2020-11-11,0.772602739726027,2
"161","2001330","be_20013",2021-09-03,30,"8p","3","no","no","Waals Gewest","No","1","Adult","weekday","Thu",2020-11-11,0.810958904109589,2
"162","2001331","be_20013",2021-09-18,31,"8p","3","no","no","Waals Gewest","No","1","Adult","weekday","Fri",2020-11-11,0.852054794520548,2
"163","2001332","be_20013",2021-10-03,32,"8p","3","no","no","Waals Gewest","No","0","Adult","weekend","Sat",2020-11-11,0.893150684931507,2
"164","2001333","be_20013",2021-10-15,33,"8p","3","no","no","Waals Gewest","No","0","Adult","weekday","Thu",2020-11-11,0.926027397260274,2
"165","2001334","be_20013",2021-10-27,34,"8p","3","no","no","Waals Gewest","No","0","Adult","weekday","Tue",2020-11-11,0.958904109589041,2
"166","2001335","be_20013",2021-11-14,35,"8p","3","no","no","Waals Gewest","No","0","Adult","weekend","Sat",2020-11-11,1.00821917808219,2
"167","2001336","be_20013",2021-11-25,36,"8p","3","no","no","Waals Gewest","No","0","Adult","weekday","Wed",2020-11-11,1.03835616438356,2
"168","2001337","be_20013",2021-12-09,37,"8p","3","no","no","Waals Gewest","No","0","Adult","weekday","Wed",2020-11-11,1.07671232876712,2
"169","2001338","be_20013",2021-12-26,38,"8p","3","no","no","Waals Gewest","No","0","Adult","weekend","Sat",2020-11-11,1.12328767123288,2
"170","2001339","be_20013",2022-01-06,39,"8p","3","yes","no","Waals Gewest","No","0","Adult","weekday","Wed",2020-11-11,1.15342465753425,2
"171","2001340","be_20013",2022-01-21,40,"8p","3","no","no","Waals Gewest","No","0","Adult","weekday","Thu",2020-11-11,1.19452054794521,2
"172","2001341","be_20013",2022-02-04,41,"8p","3","no","no","Waals Gewest","No","0","Adult","weekday","Thu",2020-11-11,1.23287671232877,2
"173","2001342","be_20013",2022-02-17,42,"8p","3","no","no","Waals Gewest","No","0","Adult","weekday","Wed",2020-11-11,1.26849315068493,2
"174","2001635","be_20016",2021-11-14,35,"8p","1","no","no","Vlaams Gewest","Yes","0","Adult","weekend","Sat",2021-11-14,0,1
"175","2001638","be_20016",2021-12-25,38,"8p","1","no","no","Vlaams Gewest","Yes","1","Adult","weekday","Fri",2021-11-14,0.112328767123288,1
"176","2001641","be_20016",2022-02-03,41,"8p","1","yes","no","Vlaams Gewest","Yes","0","Adult","weekday","Wed",2021-11-14,0.221917808219178,1
"177","2001710","be_20017",2020-12-02,10,"2","2","yes","no","Vlaams Gewest","No","0","Elderly","weekday","Tue",2020-12-02,0,1
"178","2001711","be_20017",2020-12-10,11,"3","2","yes","no","Vlaams Gewest","No","0","Elderly","weekday","Wed",2020-12-02,0.0219178082191781,1
"179","2001712","be_20017",2020-12-23,12,"4","2","yes","no","Vlaams Gewest","No","1","Elderly","weekday","Tue",2020-12-02,0.0575342465753425,1
"180","2001713","be_20017",2021-01-05,13,"5","2","no","no","Vlaams Gewest","No","0","Elderly","weekday","Mon",2020-12-02,0.0931506849315069,1
"181","2001714","be_20017",2021-01-19,14,"6","2","no","no","Vlaams Gewest","No","0","Elderly","weekday","Mon",2020-12-02,0.131506849315068,1
"182","2001715","be_20017",2021-02-04,15,"7","2","no","no","Vlaams Gewest","No","0","Elderly","weekday","Wed",2020-12-02,0.175342465753425,1
"183","2001717","be_20017",2021-03-02,17,"8p","2","yes","no","Vlaams Gewest","No","0","Elderly","weekday","Mon",2020-12-02,0.246575342465753,1
"184","2001718","be_20017",2021-03-16,18,"8p","2","no","no","Vlaams Gewest","No","0","Elderly","weekday","Mon",2020-12-02,0.284931506849315,1
"185","2001719","be_20017",2021-03-30,19,"8p","2","yes","no","Vlaams Gewest","No","0","Elderly","weekday","Mon",2020-12-02,0.323287671232877,2
